#Datetime	Cumulative Time	N2	O2	4% H2	10% CO	CH4	H2
2014-01-15 11:31:07	1.86000	-0.0	0.0	94.2	-0.9	0.3	-0.1
2014-01-15 11:31:08	1.86028	-0.0	0.1	94.2	-0.9	0.3	-0.1
2014-01-15 11:31:09	1.86056	-1.0	0.0	93.9	-0.6	-0.3	-0.1
2014-01-15 11:31:10	1.86083	-1.0	0.1	94.2	-0.9	0.0	-0.1
2014-01-15 11:31:11	1.86111	-0.0	0.0	94.2	-1.2	0.3	-0.1
2014-01-15 11:31:12	1.86139	0.0	0.0	94.2	-1.2	-0.3	-0.1
2014-01-15 11:31:13	1.86167	0.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:14	1.86194	0.0	0.1	93.9	-0.9	0.3	-0.0
2014-01-15 11:31:15	1.86222	1.0	0.1	94.2	-0.9	-0.0	-0.1
2014-01-15 11:31:16	1.86250	-0.0	0.1	94.2	-1.2	-0.0	-0.2
2014-01-15 11:31:17	1.86278	0.0	0.1	94.2	-0.9	0.0	-0.1
2014-01-15 11:31:18	1.86306	-1.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:19	1.86333	-0.0	0.2	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:20	1.86361	1.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:31:21	1.86389	-0.0	0.1	94.2	-0.6	0.3	-0.1
2014-01-15 11:31:22	1.86417	1.0	0.1	94.5	-0.6	-0.0	0.0
2014-01-15 11:31:23	1.86444	-1.0	0.2	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:24	1.86472	0.0	0.1	93.9	-0.9	-0.0	-0.0
2014-01-15 11:31:25	1.86500	-0.0	0.1	94.8	-1.2	0.0	-0.2
2014-01-15 11:31:26	1.86528	0.0	0.1	94.2	-0.6	0.0	-0.1
2014-01-15 11:31:27	1.86556	-0.0	0.1	94.8	-0.9	0.3	-0.1
2014-01-15 11:31:28	1.86583	1.0	0.0	94.5	-0.9	-0.3	-0.1
2014-01-15 11:31:29	1.86611	-1.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:30	1.86639	0.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:31	1.86667	-1.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:31:32	1.86694	0.0	0.1	94.2	-0.9	0.3	-0.1
2014-01-15 11:31:33	1.86722	-0.0	0.1	94.5	-0.9	-0.0	-0.1
2014-01-15 11:31:34	1.86750	-0.0	0.2	94.5	-1.2	-0.0	-0.1
2014-01-15 11:31:35	1.86778	1.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:36	1.86806	-0.0	0.1	94.5	-0.6	-0.3	-0.0
2014-01-15 11:31:37	1.86833	-0.0	0.1	94.5	-0.9	-0.0	-0.1
2014-01-15 11:31:38	1.86861	-0.0	0.1	94.5	-0.6	-0.3	-0.1
2014-01-15 11:31:39	1.86889	-1.0	0.1	94.2	-0.9	-0.3	-0.1
2014-01-15 11:31:40	1.86917	-0.0	0.1	94.2	-0.9	-0.6	-0.1
2014-01-15 11:31:41	1.86944	0.0	0.1	94.5	-0.6	0.0	-0.1
2014-01-15 11:31:42	1.86972	0.0	0.1	93.9	-0.6	0.0	-0.0
2014-01-15 11:31:43	1.87000	-0.0	0.1	94.2	-1.2	0.0	-0.1
2014-01-15 11:31:44	1.87028	-0.0	-0.0	94.5	-0.6	-0.3	-0.1
2014-01-15 11:31:45	1.87056	-0.0	0.1	94.5	-0.9	-0.0	-0.1
2014-01-15 11:31:46	1.87083	-0.0	0.1	94.5	-0.6	-0.3	-0.1
2014-01-15 11:31:47	1.87111	1.0	0.1	93.9	-0.9	-0.0	-0.1
2014-01-15 11:31:48	1.87139	-0.0	0.0	94.2	-0.6	-0.3	-0.1
2014-01-15 11:31:49	1.87167	-1.0	0.1	94.2	-0.9	-0.0	-0.1
2014-01-15 11:31:50	1.87194	1.0	0.1	94.8	-0.9	-0.3	-0.1
2014-01-15 11:31:51	1.87222	-0.0	0.1	94.8	-0.9	-0.0	-0.1
2014-01-15 11:31:52	1.87250	0.0	0.0	94.8	-0.6	-0.0	-0.1
2014-01-15 11:31:53	1.87278	-0.0	0.1	94.5	-1.2	-0.0	-0.1
2014-01-15 11:31:54	1.87306	0.0	0.0	94.5	-0.9	-0.0	-0.1
2014-01-15 11:31:55	1.87333	-0.0	0.2	94.2	-1.2	-0.3	-0.1
2014-01-15 11:31:56	1.87361	0.0	0.0	94.5	-0.9	0.0	-0.1
2014-01-15 11:31:57	1.87389	-0.0	0.0	94.5	-1.2	0.3	-0.1
2014-01-15 11:31:58	1.87417	1.0	0.1	94.8	-0.9	0.3	-0.1
2014-01-15 11:31:59	1.87444	-0.0	0.0	94.5	-1.2	-0.3	-0.1
2014-01-15 11:32:00	1.87472	-0.0	0.1	94.2	-0.9	-0.0	-0.0
2014-01-15 11:32:01	1.87500	-0.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:32:02	1.87528	-0.0	0.1	94.2	-0.6	-0.0	-0.1
2014-01-15 11:32:03	1.87556	-0.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:32:04	1.87583	0.0	0.1	94.8	-0.9	-0.6	-0.1
2014-01-15 11:32:05	1.87611	-1.0	0.0	94.2	-0.6	0.3	-0.1
2014-01-15 11:32:06	1.87639	0.0	0.1	94.5	-0.6	0.0	0.0
2014-01-15 11:32:07	1.87667	0.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:32:08	1.87694	-1.0	0.1	94.2	-0.6	0.3	-0.1
2014-01-15 11:32:09	1.87722	-1.0	0.2	94.5	-0.9	-0.0	-0.0
2014-01-15 11:32:10	1.87750	-0.0	0.0	94.8	-0.6	-0.3	-0.0
2014-01-15 11:32:11	1.87778	-0.0	0.0	94.2	-0.9	-0.3	-0.1
2014-01-15 11:32:12	1.87806	-0.0	-0.0	94.5	-0.9	0.3	-0.2
2014-01-15 11:32:13	1.87833	0.0	0.1	94.5	-0.9	0.3	-0.1
2014-01-15 11:32:14	1.87861	-0.0	0.1	94.2	-0.9	0.3	-0.1
2014-01-15 11:32:15	1.87889	0.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:32:16	1.87917	-0.0	-0.0	93.9	-0.9	0.0	-0.1
2014-01-15 11:32:17	1.87944	0.0	0.1	94.5	-0.9	-0.6	-0.1
2014-01-15 11:32:18	1.87972	0.0	0.1	94.5	-1.2	-0.0	-0.0
2014-01-15 11:32:19	1.88000	0.0	0.2	93.9	-0.9	-0.0	-0.0
2014-01-15 11:32:20	1.88028	0.0	0.0	94.2	-0.6	-0.6	-0.1
2014-01-15 11:32:21	1.88056	0.0	0.1	94.5	-0.6	0.0	-0.1
2014-01-15 11:32:22	1.88083	-0.0	0.1	94.8	-0.6	-0.0	-0.1
2014-01-15 11:32:23	1.88111	0.0	0.1	94.2	-1.2	0.3	-0.1
2014-01-15 11:32:24	1.88139	0.0	0.1	94.5	-0.9	-0.3	-0.0
2014-01-15 11:32:25	1.88167	0.0	0.0	94.5	-0.6	-0.6	-0.1
2014-01-15 11:32:26	1.88194	1.0	0.0	94.5	-0.9	0.0	-0.1
2014-01-15 11:32:27	1.88222	0.0	0.0	94.8	-0.9	-0.0	-0.1
2014-01-15 11:32:28	1.88250	-1.0	0.1	94.5	-0.6	-0.3	-0.1
2014-01-15 11:32:29	1.88278	-1.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:32:30	1.88306	-0.0	0.1	94.8	-0.6	0.0	-0.1
2014-01-15 11:32:31	1.88333	-0.0	0.1	94.2	-0.9	0.0	-0.0
2014-01-15 11:32:32	1.88361	-0.0	0.1	94.2	-0.9	0.3	-0.0
2014-01-15 11:32:33	1.88389	-1.0	0.1	94.8	-1.2	-0.0	-0.1
2014-01-15 11:32:34	1.88417	1.0	0.1	94.2	-0.6	0.3	-0.1
2014-01-15 11:32:35	1.88444	-0.0	0.1	93.9	-0.9	0.3	-0.1
2014-01-15 11:32:36	1.88472	-1.0	0.1	94.2	-0.6	0.0	-0.0
2014-01-15 11:32:37	1.88500	-0.0	0.1	94.5	-1.2	-0.0	-0.1
2014-01-15 11:32:38	1.88528	-0.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:32:39	1.88556	0.0	0.1	94.5	-0.9	-0.0	-0.1
2014-01-15 11:32:40	1.88583	0.0	0.2	94.5	-0.9	-0.3	-0.1
2014-01-15 11:32:41	1.88611	-0.0	0.1	94.8	-0.6	-0.3	-0.1
2014-01-15 11:32:42	1.88639	0.0	0.1	94.2	-0.6	0.3	-0.1
2014-01-15 11:32:43	1.88667	1.0	-0.0	94.2	-1.2	-0.0	-0.1
2014-01-15 11:32:44	1.88694	1.0	0.1	94.8	-0.6	-0.0	-0.1
2014-01-15 11:32:45	1.88722	0.0	0.1	94.2	-1.2	-0.0	-0.1
2014-01-15 11:32:46	1.88750	-0.0	0.0	94.2	-1.2	-0.3	-0.0
2014-01-15 11:32:47	1.88778	-0.0	0.1	94.2	-0.9	-0.3	-0.1
2014-01-15 11:32:48	1.88806	0.0	0.2	94.8	-1.2	-0.3	-0.0
2014-01-15 11:32:49	1.88833	-1.0	0.1	94.5	-1.2	-0.0	-0.1
2014-01-15 11:32:50	1.88861	0.0	0.0	94.2	-0.3	0.0	-0.1
2014-01-15 11:32:51	1.88889	-0.0	0.1	94.2	-0.9	0.0	-0.2
2014-01-15 11:32:52	1.88917	0.0	0.1	94.2	-0.9	0.3	-0.1
2014-01-15 11:32:53	1.88944	-1.0	0.1	93.9	-0.9	0.3	-0.1
2014-01-15 11:32:54	1.88972	1.0	0.1	94.5	-0.9	-0.3	-0.0
2014-01-15 11:32:55	1.89000	1.0	0.1	94.5	-0.6	-0.3	-0.1
2014-01-15 11:32:56	1.89028	-0.0	0.0	94.5	-0.6	0.3	-0.0
2014-01-15 11:32:57	1.89056	-0.0	0.0	95.1	-0.6	-0.3	-0.0
2014-01-15 11:32:58	1.89083	-0.0	0.1	94.8	-0.6	-0.0	-0.1
2014-01-15 11:32:59	1.89111	0.0	0.0	94.8	-1.2	-0.0	-0.0
2014-01-15 11:33:00	1.89139	-1.0	0.0	94.5	-1.2	0.3	-0.1
2014-01-15 11:33:01	1.89167	-1.0	0.1	94.2	-0.6	-0.0	-0.1
2014-01-15 11:33:02	1.89194	-0.0	0.1	94.5	-0.9	0.3	-0.1
2014-01-15 11:33:03	1.89222	1.0	0.0	94.5	-0.9	-0.6	-0.1
2014-01-15 11:33:04	1.89250	0.0	0.1	94.2	-1.2	0.3	-0.1
2014-01-15 11:33:05	1.89278	-0.0	0.1	94.2	-0.9	-0.0	-0.1
2014-01-15 11:33:06	1.89306	-1.0	0.0	94.5	-0.9	-0.0	-0.0
2014-01-15 11:33:07	1.89333	0.0	0.0	94.5	-0.9	-0.3	-0.1
2014-01-15 11:33:08	1.89361	-1.0	0.1	94.5	-0.6	-0.0	-0.0
2014-01-15 11:33:09	1.89389	0.0	0.0	94.5	-1.2	0.0	-0.1
2014-01-15 11:33:10	1.89417	0.0	0.0	94.2	-1.2	0.0	-0.1
2014-01-15 11:33:11	1.89444	-1.0	-0.0	94.8	-0.9	0.0	-0.1
2014-01-15 11:33:12	1.89472	-0.0	0.1	94.5	-0.3	-0.0	-0.2
2014-01-15 11:33:13	1.89500	0.0	0.0	94.5	-0.6	-0.0	-0.1
2014-01-15 11:33:14	1.89528	-0.0	0.1	94.2	-0.9	-0.0	-0.1
2014-01-15 11:33:15	1.89556	-0.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:33:16	1.89583	0.0	0.1	93.9	-0.6	-0.3	-0.0
2014-01-15 11:33:17	1.89611	-0.0	-0.0	94.2	-0.9	-0.3	-0.1
2014-01-15 11:33:18	1.89639	0.0	0.1	94.5	-0.9	-0.0	-0.0
2014-01-15 11:33:19	1.89667	-0.0	0.1	94.8	-1.2	0.3	-0.1
2014-01-15 11:33:20	1.89694	-0.0	0.0	94.5	-0.9	-0.0	-0.1
2014-01-15 11:33:21	1.89722	-1.0	0.1	94.5	-1.2	0.0	-0.0
2014-01-15 11:33:22	1.89750	0.0	0.1	94.5	-0.6	-0.3	-0.1
2014-01-15 11:33:23	1.89778	1.0	0.1	94.5	-1.2	0.0	0.0
2014-01-15 11:33:24	1.89806	-0.0	0.1	94.2	-0.9	-0.6	-0.1
2014-01-15 11:33:25	1.89833	0.0	0.1	94.8	-0.9	0.3	-0.1
2014-01-15 11:33:26	1.89861	0.0	0.1	94.5	-0.9	0.0	-0.0
2014-01-15 11:33:27	1.89889	0.0	0.1	94.2	-0.9	0.0	-0.0
2014-01-15 11:33:28	1.89917	1.0	0.1	94.5	-0.9	0.3	-0.1
2014-01-15 11:33:29	1.89944	0.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:33:30	1.89972	-0.0	0.1	94.2	-0.6	-0.0	-0.1
2014-01-15 11:33:31	1.90000	-1.0	0.2	94.5	-0.6	-0.0	-0.1
2014-01-15 11:33:32	1.90028	0.0	0.1	95.1	-0.6	0.0	-0.1
2014-01-15 11:33:33	1.90056	0.0	0.0	94.5	-0.9	-0.3	-0.1
2014-01-15 11:33:34	1.90083	-0.0	0.0	94.5	-0.9	0.0	-0.1
2014-01-15 11:33:35	1.90111	1.0	0.1	93.9	-0.6	-0.3	-0.1
2014-01-15 11:33:36	1.90139	-0.0	0.0	94.5	-0.9	0.0	-0.1
2014-01-15 11:33:37	1.90167	0.0	0.1	94.2	-0.9	-0.0	-0.1
2014-01-15 11:33:38	1.90194	0.0	0.1	93.9	-1.2	-0.0	-0.0
2014-01-15 11:33:39	1.90222	-1.0	0.2	94.2	-0.9	-0.0	-0.0
2014-01-15 11:33:40	1.90250	-0.0	0.1	94.5	-0.9	0.0	-0.1
2014-01-15 11:33:41	1.90278	0.0	0.1	94.8	-0.6	-0.3	-0.1
2014-01-15 11:33:42	1.90306	-0.0	0.1	94.2	-0.9	-0.3	-0.1
2014-01-15 11:33:43	1.90333	-0.0	0.1	94.2	-1.5	-0.0	-0.1
2014-01-15 11:33:44	1.90361	-0.0	0.1	94.2	-0.9	-0.0	-0.1
2014-01-15 11:33:45	1.90389	0.0	0.1	94.2	-0.6	-0.3	-0.1
2014-01-15 11:33:46	1.90417	1.0	0.1	94.5	-0.9	-0.3	-0.1
2014-01-15 11:33:47	1.90444	-0.0	0.1	94.5	-0.6	0.3	-0.1
2014-01-15 11:33:48	1.90472	0.0	0.0	94.2	-0.9	0.3	-0.1
2014-01-15 11:33:49	1.90500	-0.0	0.1	95.1	-0.9	-0.0	-0.1
2014-01-15 11:33:50	1.90528	-0.0	0.1	94.2	-0.9	-0.3	-0.1
2014-01-15 11:33:51	1.90556	-1.0	0.1	94.5	-0.9	0.3	-0.1
2014-01-15 11:33:52	1.90583	-0.0	0.1	94.5	-0.6	-0.3	-0.1
2014-01-15 11:33:53	1.90611	-0.0	-0.0	94.5	-0.6	-0.3	-0.1
2014-01-15 11:33:54	1.90639	-0.0	0.2	94.2	-0.9	-0.3	-0.1
2014-01-15 11:33:55	1.90667	-0.0	0.1	93.9	-0.9	0.3	-0.1
2014-01-15 11:33:56	1.90694	0.0	0.1	94.2	-0.9	0.0	-0.1
2014-01-15 11:33:57	1.90722	-0.0	-0.0	94.5	-0.9	-0.6	-0.1
2014-01-15 11:33:58	1.90750	0.0	0.1	94.2	-0.9	-0.0	-0.1
2014-01-15 11:33:59	1.90778	0.0	0.0	94.5	-0.9	0.0	-0.1
2014-01-15 11:34:00	1.90806	1.0	0.1	94.5	-0.9	-0.0	-0.1
2014-01-15 11:34:01	1.90833	-0.0	0.2	94.5	-0.9	-0.0	-0.1
2014-01-15 11:34:02	1.90861	-0.0	0.1	94.5	-1.2	-0.0	-0.1
2014-01-15 11:34:03	1.90889	-0.0	0.1	94.2	-0.9	0.3	-0.1
2014-01-15 11:34:04	1.90917	-1.0	0.2	2.7	-0.9	0.0	-0.0
2014-01-15 11:34:06	1.90972	74.0	0.0	1.8	-0.9	-0.0	-0.1
2014-01-15 11:34:07	1.91000	93.0	0.1	1.5	-0.6	-0.0	-0.1
2014-01-15 11:34:08	1.91028	94.0	0.1	0.9	-0.9	-0.3	-0.1
2014-01-15 11:34:09	1.91056	93.0	0.1	0.9	-0.6	0.3	-0.1
2014-01-15 11:34:10	1.91083	95.0	0.1	0.6	-0.9	0.3	-0.1
2014-01-15 11:34:11	1.91111	94.0	0.2	0.0	-0.9	0.0	-0.1
2014-01-15 11:34:12	1.91139	94.0	0.1	0.6	-0.6	0.0	-0.0
2014-01-15 11:34:13	1.91167	94.0	0.0	0.9	-0.6	-0.0	-0.1
2014-01-15 11:34:14	1.91194	94.0	0.1	0.6	-1.2	-0.3	-0.1
2014-01-15 11:34:15	1.91222	94.0	0.1	0.3	-1.2	-0.0	-0.0
2014-01-15 11:34:16	1.91250	93.0	0.1	0.3	-1.2	0.3	-0.1
2014-01-15 11:34:17	1.91278	95.0	0.1	0.6	-0.9	0.0	-0.1
2014-01-15 11:34:18	1.91306	95.0	0.0	0.6	-0.9	-0.0	-0.1
2014-01-15 11:34:19	1.91333	96.0	0.1	0.0	-0.3	0.0	-0.1
2014-01-15 11:34:20	1.91361	94.0	0.1	0.3	-0.6	0.0	-0.1
2014-01-15 11:34:21	1.91389	95.0	0.2	0.0	-1.2	0.3	-0.0
2014-01-15 11:34:22	1.91417	95.0	0.0	0.3	-0.9	-0.3	-0.1
2014-01-15 11:34:23	1.91444	96.0	0.2	0.3	-0.6	0.0	-0.1
2014-01-15 11:34:24	1.91472	93.0	0.0	-0.3	-0.9	-0.0	-0.1
2014-01-15 11:34:25	1.91500	94.0	0.1	0.3	-0.9	-0.0	-0.0
2014-01-15 11:34:26	1.91528	95.0	0.0	0.3	-0.9	0.3	-0.1
2014-01-15 11:34:27	1.91556	94.0	0.1	0.3	-0.9	-0.0	-0.1
2014-01-15 11:34:28	1.91583	95.0	0.1	0.3	-0.9	-0.3	-0.1
2014-01-15 11:34:29	1.91611	94.0	0.0	0.6	-0.9	-0.0	-0.1
2014-01-15 11:34:30	1.91639	95.0	0.2	0.0	-1.2	-0.0	-0.1
2014-01-15 11:34:31	1.91667	95.0	0.2	0.0	-0.6	0.0	-0.1
2014-01-15 11:34:32	1.91694	96.0	0.5	0.0	-0.6	0.0	-0.1
2014-01-15 11:34:33	1.91722	95.0	0.8	0.3	-0.9	-0.6	-0.1
2014-01-15 11:34:34	1.91750	95.0	1.0	0.3	-0.6	-0.0	-0.1
2014-01-15 11:34:35	1.91778	94.0	1.2	0.3	-0.9	-0.0	-0.1
2014-01-15 11:34:36	1.91806	95.0	1.6	-0.0	-0.9	-0.3	-0.1
2014-01-15 11:34:37	1.91833	96.0	1.7	-0.0	-0.9	0.3	-0.1
2014-01-15 11:34:38	1.91861	95.0	1.8	0.3	-0.9	-0.3	-0.1
2014-01-15 11:34:39	1.91889	96.0	1.8	0.3	-0.9	-0.3	-0.0
2014-01-15 11:34:40	1.91917	95.0	1.5	0.3	-0.9	0.0	-0.1
2014-01-15 11:34:41	1.91944	95.0	1.3	0.0	-1.2	0.3	-0.1
2014-01-15 11:34:42	1.91972	96.0	1.2	0.3	-0.9	-0.0	-0.0
2014-01-15 11:34:43	1.92000	94.0	0.9	-0.6	-0.6	0.0	-0.0
2014-01-15 11:34:44	1.92028	96.0	0.6	-0.0	-0.9	0.3	-0.1
2014-01-15 11:34:45	1.92056	95.0	0.3	0.3	-1.2	0.0	-0.0
2014-01-15 11:34:46	1.92083	95.0	0.3	-0.0	-0.9	0.0	-0.1
2014-01-15 11:34:47	1.92111	95.0	0.2	0.6	-0.9	0.3	-0.0
2014-01-15 11:34:48	1.92139	95.0	0.2	-0.0	-0.6	0.3	-0.1
2014-01-15 11:34:49	1.92167	95.0	0.2	0.0	-0.9	0.0	-0.1
2014-01-15 11:34:50	1.92194	95.0	0.1	-0.0	-0.9	-0.0	-0.1
2014-01-15 11:34:51	1.92222	96.0	0.2	-0.6	-0.9	-0.0	-0.1
2014-01-15 11:34:52	1.92250	94.0	0.2	-0.3	-0.9	0.0	-0.1
2014-01-15 11:34:53	1.92278	95.0	0.2	0.3	-0.9	-0.0	-0.1
2014-01-15 11:34:54	1.92306	95.0	0.3	0.0	-0.9	-0.3	-0.1
2014-01-15 11:34:55	1.92333	95.0	0.1	0.6	-0.6	-0.3	-0.1
2014-01-15 11:34:56	1.92361	95.0	0.1	0.0	-0.9	-0.3	-0.2
2014-01-15 11:34:57	1.92389	94.0	0.1	0.6	-0.9	-0.3	-0.1
2014-01-15 11:34:58	1.92417	95.0	0.1	-0.3	-1.2	-0.0	-0.1
2014-01-15 11:34:59	1.92444	95.0	0.2	-0.0	-0.9	-0.0	-0.1
2014-01-15 11:35:00	1.92472	95.0	0.1	0.0	-0.9	-0.0	-0.0
2014-01-15 11:35:01	1.92500	96.0	0.2	0.0	-0.6	0.3	-0.1
2014-01-15 11:35:02	1.92528	95.0	0.2	0.0	-0.9	-0.6	-0.1
2014-01-15 11:35:03	1.92556	96.0	0.1	-0.3	-1.2	-0.3	-0.0
2014-01-15 11:35:04	1.92583	96.0	0.1	-0.0	-0.3	-0.0	-0.1
2014-01-15 11:35:05	1.92611	94.0	0.2	-0.3	-1.2	-0.0	-0.1
2014-01-15 11:35:06	1.92639	95.0	0.2	-0.9	-1.5	0.0	-0.1
2014-01-15 11:35:07	1.92667	95.0	0.2	-0.3	-0.9	0.0	-0.0
2014-01-15 11:35:08	1.92694	95.0	0.0	0.0	-0.9	0.3	-0.1
2014-01-15 11:35:09	1.92722	96.0	0.1	-0.0	-0.9	0.0	-0.1
2014-01-15 11:35:10	1.92750	94.0	0.1	-0.3	-1.2	-0.0	-0.1
2014-01-15 11:35:11	1.92778	95.0	0.2	-0.3	-0.9	-0.0	-0.0
2014-01-15 11:35:12	1.92806	95.0	0.1	-0.3	-1.5	-0.3	-0.0
2014-01-15 11:35:13	1.92833	95.0	0.0	-0.0	-0.9	-0.0	-0.1
2014-01-15 11:35:14	1.92861	96.0	0.1	0.0	-0.9	-0.3	-0.0
2014-01-15 11:35:15	1.92889	95.0	0.2	0.0	-1.2	-0.0	-0.1
2014-01-15 11:35:16	1.92917	94.0	0.1	-0.0	-0.9	-0.3	-0.1
2014-01-15 11:35:17	1.92944	96.0	0.1	-0.3	-0.6	0.0	-0.1
2014-01-15 11:35:18	1.92972	95.0	0.2	-0.0	-0.6	-0.0	-0.1
2014-01-15 11:35:19	1.93000	95.0	0.1	-0.0	-0.3	-0.0	-0.1
2014-01-15 11:35:20	1.93028	95.0	0.2	-0.0	-1.2	-0.0	-0.1
2014-01-15 11:35:21	1.93056	95.0	0.2	-0.3	-0.9	-0.0	-0.0
2014-01-15 11:35:22	1.93083	96.0	0.2	0.0	-0.6	-0.3	-0.1
2014-01-15 11:35:23	1.93111	95.0	0.1	0.0	-0.9	0.0	-0.1
2014-01-15 11:35:24	1.93139	94.0	0.1	0.0	-1.2	0.0	-0.1
2014-01-15 11:35:25	1.93167	95.0	0.2	0.0	-1.2	0.3	-0.1
2014-01-15 11:35:26	1.93194	96.0	0.1	-0.3	-0.3	0.0	-0.1
2014-01-15 11:35:27	1.93222	95.0	0.1	-0.0	-0.9	-0.0	-0.0
2014-01-15 11:35:28	1.93250	96.0	0.2	0.0	-0.9	0.3	-0.1
2014-01-15 11:35:29	1.93278	95.0	0.2	-0.3	-0.9	-0.0	-0.0
2014-01-15 11:35:30	1.93306	94.0	0.1	-0.3	-0.9	0.3	-0.1
2014-01-15 11:35:31	1.93333	96.0	0.1	-0.0	-0.9	-0.3	-0.1
2014-01-15 11:35:32	1.93361	96.0	0.1	-0.3	-0.9	-0.0	-0.1
2014-01-15 11:35:33	1.93389	94.0	0.1	-0.3	-1.2	-0.0	-0.0
2014-01-15 11:35:34	1.93417	95.0	0.1	-0.0	-0.9	0.3	-0.1
2014-01-15 11:35:35	1.93444	95.0	0.3	-0.3	-0.9	0.0	-0.0
2014-01-15 11:35:36	1.93472	94.0	0.2	0.3	-1.2	-0.0	-0.1
2014-01-15 11:35:37	1.93500	95.0	0.2	0.3	-1.2	-0.3	-0.1
2014-01-15 11:35:38	1.93528	95.0	0.1	-0.3	-0.9	-0.3	-0.1
2014-01-15 11:35:39	1.93556	95.0	0.2	-0.3	-0.9	-0.3	-0.0
2014-01-15 11:35:40	1.93583	95.0	0.0	0.0	-0.6	0.3	-0.0
2014-01-15 11:35:41	1.93611	94.0	0.1	-0.3	-0.9	0.0	-0.0
2014-01-15 11:35:42	1.93639	95.0	0.1	0.3	-0.9	-0.6	-0.1
2014-01-15 11:35:43	1.93667	95.0	0.0	-0.3	-0.6	-0.3	-0.0
2014-01-15 11:35:44	1.93694	95.0	0.1	-0.3	-0.9	0.0	-0.0
2014-01-15 11:35:45	1.93722	95.0	0.1	0.3	-0.6	-0.3	0.0
2014-01-15 11:35:46	1.93750	94.0	0.1	-0.0	-0.9	-0.3	-0.1
2014-01-15 11:35:47	1.93778	95.0	0.1	0.0	-1.2	-0.0	-0.0
2014-01-15 11:35:48	1.93806	95.0	0.1	-0.0	-0.6	-0.0	-0.1
2014-01-15 11:35:49	1.93833	94.0	0.1	-0.3	-0.9	0.6	-0.1
2014-01-15 11:35:50	1.93861	96.0	0.2	-0.3	-0.6	-0.0	-0.0
2014-01-15 11:35:51	1.93889	96.0	0.1	-0.0	-0.6	0.3	-0.0
2014-01-15 11:35:52	1.93917	95.0	0.1	-0.3	-0.6	-0.0	-0.0
2014-01-15 11:35:53	1.93944	95.0	0.1	0.0	-1.2	0.3	-0.1
2014-01-15 11:35:54	1.93972	94.0	0.2	-0.3	-0.9	0.0	-0.0
2014-01-15 11:35:55	1.94000	95.0	0.2	-0.3	-1.2	-0.0	-0.1
2014-01-15 11:35:56	1.94028	94.0	0.2	-0.6	-0.9	0.3	-0.1
2014-01-15 11:35:57	1.94056	96.0	0.2	-0.3	-0.9	0.0	-0.1
2014-01-15 11:35:58	1.94083	95.0	0.2	-0.3	-1.2	0.3	-0.1
2014-01-15 11:35:59	1.94111	95.0	0.3	-0.6	-0.9	-0.3	-0.0
2014-01-15 11:36:00	1.94139	95.0	0.1	-0.3	-0.6	-0.0	-0.1
2014-01-15 11:36:01	1.94167	95.0	0.1	-0.3	-0.9	-0.6	-0.1
2014-01-15 11:36:02	1.94194	94.0	0.1	-0.0	-0.9	0.0	-0.1
2014-01-15 11:36:03	1.94222	95.0	0.1	-0.0	-0.6	0.0	-0.1
2014-01-15 11:36:04	1.94250	96.0	0.1	-0.0	-0.9	0.0	-0.0
2014-01-15 11:36:05	1.94278	95.0	0.1	-0.3	-0.9	0.3	-0.1
2014-01-15 11:36:06	1.94306	96.0	0.1	-0.3	-0.9	-0.3	-0.1
2014-01-15 11:36:07	1.94333	95.0	0.2	-0.0	-0.9	-0.0	-0.1
2014-01-15 11:36:08	1.94361	95.0	0.1	-0.3	-1.5	0.0	-0.1
2014-01-15 11:36:09	1.94389	96.0	0.1	0.0	-0.9	0.0	-0.1
2014-01-15 11:36:10	1.94417	96.0	0.2	-0.3	-0.9	-0.3	-0.1
2014-01-15 11:36:11	1.94444	95.0	0.2	-0.0	-0.6	-0.0	-0.1
2014-01-15 11:36:12	1.94472	94.0	0.1	-0.3	-1.2	0.3	0.0
2014-01-15 11:36:13	1.94500	95.0	0.0	-0.3	-1.2	-0.0	-0.1
2014-01-15 11:36:14	1.94528	95.0	0.2	-0.3	-0.9	-0.3	-0.1
2014-01-15 11:36:15	1.94556	95.0	0.1	-0.0	-0.9	-0.0	-0.1
2014-01-15 11:36:16	1.94583	95.0	0.1	-0.0	-1.2	0.0	-0.1
